module,type,name,res_id,src,value
base,view,ir.actions.act_window,base.view_window_action_form,Help,帮助
base,view,ir.actions.server,base.view_server_action_form,Help,帮助
base,selection,"ir.translation,type",0,Help,帮助
base,view,ir.actions.server,base.view_server_action_form,Help with Python expressions.,Help with Python expressions.
base,model,"ir.module.module,shortdesc",base.module_crm_helpdesk,Helpdesk,服务台
base,model,"ir.module.category,description",base.module_category_point_of_sale,"Helps you get the most out of your points of sales with fast sale encoding, simplified payment mode encoding, automatic picking lists generation and more.",帮您完成销售网点的快速录入订单，简单的付款方式、自动生成发货单等。
base,model,"ir.module.category,description",base.module_category_accounting_and_finance,"Helps you handle your accounting needs, if you are not an accountant, we suggest you to install only the Invoicing.",帮你处理需要的账单，如果你是不是会计人员，我们建议你只安装开票模块。
base,model,"ir.module.category,description",base.module_category_sales_management,"Helps you handle your quotations, sale orders and invoicing.",帮助您处理报价单、销售单和发票。
base,model,"ir.module.category,description",base.module_category_human_resources,"Helps you manage your human resources by encoding your employees structure, generating work sheets, tracking attendance and more.",帮助你管理你的人力资源。输入员工架构，生成工作计工单，考勤等
base,model,"ir.module.category,description",base.module_category_warehouse_management,"Helps you manage your inventory and main stock operations: delivery orders, receptions, etc.",帮助您管理库存与仓库相关操作：发货单、收货单等
base,model,"ir.module.category,description",base.module_category_manufacturing,Helps you manage your manufacturing processes and generate reports on those processes.,帮助您管理您的生产和其生成的报表。
base,model,"ir.module.category,description",base.module_category_marketing,Helps you manage your marketing campaigns step by step.,逐步管理您的市场营销。
base,model,"ir.module.category,description",base.module_category_project_management,"Helps you manage your projects and tasks by tracking them, generating plannings, etc...",帮助您管理项目、跟踪任务、生成计划等
base,model,"ir.module.category,description",base.module_category_purchase_management,"Helps you manage your purchase-related processes such as requests for quotations, supplier invoices, etc...",帮助您管理采购相关流程，如询价、供货商发票等等
base,view,base.language.export,base.wizard_lang_export,Here is the exported translation file:,这是已经导出的翻译文件：
base,code,addons/base/ir/ir_mail_server.py,208,"Here is what we got instead:
 %s","这是我们得到的结果：
%s"
base,model,"ir.module.category,name",base.module_category_dependency_hidden,Hidden,Hidden
base,selection,"base.language.install,lang",0,Hindi / हिंदी,印度语/हिंदी
base,view,ir.attachment,base.view_attachment_form,History,历史
base,model,"ir.module.module,summary",base.module_hr_holidays,"Holidays, Allocation and Leave Requests",假期，分配和休假请求
base,model,"res.country,name",base.va,Holy See (Vatican City State),梵蒂冈
base,field,"res.users,action_id",0,Home Action,主页动作
base,model,"res.country,name",base.hn,Honduras,洪都拉斯
base,model,"ir.module.module,shortdesc",base.module_l10n_hn,Honduras - Accounting,洪都拉斯 - 会计
base,model,"res.country,name",base.hk,Hong Kong,香港特别行政区
base,help,"ir.mail_server,smtp_host",0,Hostname or IP of SMTP server,SMTP 服务器的主机名或 IP 地址
base,view,ir.sequence,base.sequence_view,Hour 00->12: %(h12)s,小时 00->12: %(h12)s
base,view,ir.sequence,base.sequence_view,Hour 00->24: %(h24)s,小时 00->24: %(h24)s
base,selection,"ir.cron,interval_type",0,Hours,小时
base,help,"ir.cron,numbercall",0,"How many times the method is called,
a negative number indicates no limit.",该方法调用的次数限制，负数表示无限制。
base,model,"ir.module.category,name",base.module_category_generic_modules_human_resources,Human Resources,人力资源
base,model,"ir.module.category,name",base.module_category_human_resources,Human Resources,人力资源
base,model,"ir.module.module,shortdesc",base.module_hr_policy_group,Human Resources Policy Groups,Human Resources Policy Groups
base,model,"ir.module.module,shortdesc",base.module_l10n_hu,Hungarian - Accounting,Hungarian - Accounting
base,selection,"base.language.install,lang",0,Hungarian / Magyar,匈牙利/匈牙利语
base,model,"res.country,name",base.hu,Hungary,匈牙利
base,model,"ir.module.module,shortdesc",base.module_base_iban,IBAN Bank Accounts,IBAN银行账户
base,field,"_unknown,id",0,ID,ID
base,field,"base.language.export,id",0,ID,ID
base,field,"base.language.import,id",0,ID,ID
base,field,"base.language.install,id",0,ID,ID
base,field,"base.module.configuration,id",0,ID,ID
base,field,"base.module.update,id",0,ID,ID
base,field,"base.module.upgrade,id",0,ID,ID
base,field,"base.update.translations,id",0,ID,ID
base,field,"change.password.user,id",0,ID,ID
base,field,"change.password.wizard,id",0,ID,ID
base,field,"ir.actions.act_url,id",0,ID,ID
base,field,"ir.actions.act_window,id",0,ID,ID
base,field,"ir.actions.act_window.view,id",0,ID,ID
base,field,"ir.actions.act_window_close,id",0,ID,ID
base,field,"ir.actions.actions,id",0,ID,ID
base,field,"ir.actions.client,id",0,ID,ID
base,field,"ir.actions.report.xml,id",0,ID,ID
base,field,"ir.actions.server,id",0,ID,ID
base,field,"ir.actions.todo,id",0,ID,ID
base,field,"ir.attachment,id",0,ID,ID
base,field,"ir.config_parameter,id",0,ID,ID
base,field,"ir.cron,id",0,ID,ID
base,field,"ir.default,id",0,ID,ID
base,field,"ir.exports,id",0,ID,ID
base,field,"ir.exports.line,id",0,ID,ID
base,field,"ir.fields.converter,id",0,ID,ID
base,field,"ir.filters,id",0,ID,ID
base,field,"ir.http,id",0,ID,ID
base,field,"ir.logging,id",0,ID,ID
base,field,"ir.mail_server,id",0,ID,ID
base,field,"ir.model,id",0,ID,ID
base,field,"ir.model.access,id",0,ID,ID
base,field,"ir.model.constraint,id",0,ID,ID
base,field,"ir.model.data,id",0,ID,ID
base,field,"ir.model.fields,id",0,ID,ID
base,field,"ir.model.relation,id",0,ID,ID
base,field,"ir.module.category,id",0,ID,ID
base,field,"ir.module.module,id",0,ID,ID
base,field,"ir.module.module.dependency,id",0,ID,ID
base,field,"ir.needaction_mixin,id",0,ID,ID
base,field,"ir.property,id",0,ID,ID
base,field,"ir.qweb,id",0,ID,ID
base,field,"ir.qweb.field,id",0,ID,ID
base,field,"ir.qweb.field.contact,id",0,ID,ID
base,field,"ir.qweb.field.date,id",0,ID,ID
base,field,"ir.qweb.field.datetime,id",0,ID,ID
base,field,"ir.qweb.field.duration,id",0,ID,ID
base,field,"ir.qweb.field.float,id",0,ID,ID
base,field,"ir.qweb.field.html,id",0,ID,ID
base,field,"ir.qweb.field.image,id",0,ID,ID
base,field,"ir.qweb.field.many2one,id",0,ID,ID
base,field,"ir.qweb.field.monetary,id",0,ID,ID
base,field,"ir.qweb.field.qweb,id",0,ID,ID
base,field,"ir.qweb.field.relative,id",0,ID,ID
base,field,"ir.qweb.field.selection,id",0,ID,ID
base,field,"ir.qweb.field.text,id",0,ID,ID
base,field,"ir.qweb.widget,id",0,ID,ID
base,field,"ir.qweb.widget.monetary,id",0,ID,ID
base,field,"ir.rule,id",0,ID,ID
base,field,"ir.sequence,id",0,ID,ID
base,field,"ir.sequence.type,id",0,ID,ID
base,field,"ir.server.object.lines,id",0,ID,ID
base,field,"ir.translation,id",0,ID,ID
base,field,"ir.ui.menu,id",0,ID,ID
base,field,"ir.ui.view,id",0,ID,ID
base,field,"ir.ui.view.custom,id",0,ID,ID
base,field,"ir.values,id",0,ID,ID
base,field,"multi_company.default,id",0,ID,ID
base,field,"osv_memory.autovacuum,id",0,ID,ID
base,field,"res.bank,id",0,ID,ID
base,field,"res.company,id",0,ID,ID
base,field,"res.config,id",0,ID,ID
base,field,"res.config.installer,id",0,ID,ID
base,field,"res.config.settings,id",0,ID,ID
base,field,"res.country,id",0,ID,ID
base,field,"res.country.group,id",0,ID,ID
base,field,"res.country.state,id",0,ID,ID
base,field,"res.currency,id",0,ID,ID
base,field,"res.currency.rate,id",0,ID,ID
base,field,"res.font,id",0,ID,ID
base,field,"res.groups,id",0,ID,ID
base,field,"res.lang,id",0,ID,ID
base,field,"res.partner,id",0,ID,ID
base,field,"res.partner.bank,id",0,ID,ID
base,field,"res.partner.bank.type,id",0,ID,ID
base,field,"res.partner.bank.type.field,id",0,ID,ID
base,field,"res.partner.category,id",0,ID,ID
base,field,"res.partner.title,id",0,ID,ID
base,field,"res.request.link,id",0,ID,ID
base,field,"res.users,id",0,ID,ID
base,field,"wizard.ir.model.menu.create,id",0,ID,ID
base,field,"workflow,id",0,ID,ID
base,field,"workflow.activity,id",0,ID,ID
base,field,"workflow.instance,id",0,ID,ID
base,field,"workflow.transition,id",0,ID,ID
base,field,"workflow.triggers,id",0,ID,ID
base,field,"workflow.workitem,id",0,ID,ID
base,field,"ir.default,ref_id",0,ID Ref.,ID参照
base,help,"ir.model.data,res_id",0,ID of the target record in the database,数据库中目标记录的id
base,help,"ir.ui.view,xml_id",0,ID of the view defined in xml file,定义在 XML 文件里的视图标识符
base,model,"ir.module.module,shortdesc",base.module_bus,IM Bus,IM Bus
base,field,"base.language.import,code",0,ISO Code,ISO 码
base,help,"base.language.import,code",0,"ISO Language and Country code, e.g. en_US",ISO 语言和国家代码，例如：en_US
base,field,"res.lang,iso_code",0,ISO code,ISO 国家代码
base,model,"res.country,name",base.is,Iceland,冰岛
base,field,"ir.module.module,icon_image",0,Icon,图标
base,field,"ir.ui.menu,icon",0,Icon,图标
base,field,"ir.module.module,icon",0,Icon URL,图标 URL
base,help,"ir.actions.act_window,multi",0,"If checked and the action is bound to a model, it will only appear in the More menu on list views","If checked and the action is bound to a model, it will only appear in the More menu on list views"
base,help,"ir.mail_server,smtp_debug",0,"If enabled, the full output of SMTP sessions will be written to the server log at DEBUG level(this is very verbose and may include confidential info!)","打开此项时, 在DEBUG日志模式下, SMTP的详细日志会记录到 openerp-server.log 中.(注意,日志记录得比较详尽, 会包含一些SMTP帐户信息, 在调试完毕后, 请关闭此项)"
base,help,"ir.rule,global",0,If no group is specified the rule is global and applied to everyone,如果不指定组，规则是全局的并应用于每个用户.
base,help,"ir.property,res_id",0,"If not set, acts as a default value for new resources",倘若没有设置，则作为新资源的默认值
base,help,"ir.actions.act_window.view,multi",0,"If set to true, the action will not be displayed on the right toolbar of a form view.",如果设为真，该动作将不会显示于表单右侧的工具栏中。
base,help,"ir.actions.report.xml,multi",0,"If set to true, the action will not be displayed on the right toolbar of a form view.",如果设为真，该动作将不会显示于表单右侧的工具栏中。
base,help,"ir.values,company_id",0,"If set, action binding only applies for this company",如果不为空，动作只为该公司绑定
base,help,"ir.values,user_id",0,"If set, action binding only applies for this user.",如果设置， 动作绑定只能用于这个用户。
base,help,"ir.model.fields,serialization_field_id",0,"If set, this field will be stored in the sparse structure of the serialization field, instead of having its own database column. This cannot be changed after creation.","If set, this field will be stored in the sparse structure of the serialization field, instead of having its own database column. This cannot be changed after creation."
base,view,ir.actions.server,base.view_server_action_form,"If several child actions return an action, only the last one will be executed.
                                    This may happen when having server actions executing code that returns an action, or server actions returning a client action.","If several child actions return an action, only the last one will be executed.
                                    This may happen when having server actions executing code that returns an action, or server actions returning a client action."
base,help,"res.users,action_id",0,"If specified, this action will be opened at log on for this user, in addition to the standard menu.","If specified, this action will be opened at log on for this user, in addition to the standard menu."
base,help,"ir.ui.menu,needaction_enabled",0,"If the menu entry action is an act_window action, and if this action is related to a model that uses the need_action mechanism, this field is set to true. Otherwise, it is false.","如果菜单项的动作是一个act_window动作，r
并且这个动作被关联到的模型使用了need_action机制，r
这个字段设置为true，r
否则设置false。"
base,help,"res.partner,lang",0,"If the selected language is loaded in the system, all documents related to this contact will be printed in this language. If not, it will be English.",如果选择的语言被装入，这个联系人关联的所有单据将用这种语言输出。如果没有，就是英语。
base,help,"ir.ui.view,groups_id",0,"If this field is empty, the view applies to all users. Otherwise, the view applies to the users of those groups only.","如果这字段是空，视图应用到所有用户。r
否则这些视图只能用于这些组内的用户。"
base,help,"ir.ui.view,active",0,"If this view is inherited,
* if True, the view always extends its parent
* if False, the view currently does not extend its parent but can be enabled
             ","If this view is inherited,
* if True, the view always extends its parent
* if False, the view currently does not extend its parent but can be enabled
             "
base,model,"ir.actions.act_window,help",base.action_country_state,"If you are working on the American market, you can manage the different federal states you are working on from here. Each state is attached to one country.",您可以在此处维护系统中的省份或州信息。
base,help,"base.language.install,overwrite",0,"If you check this box, your customized translations will be overwritten and replaced by the official ones.",如果选定，则定制翻译会被系统翻译覆盖替换。
base,help,"ir.actions.report.xml,attachment_use",0,"If you check this, then the second time the user prints with same attachment name, it returns the previous report.",如果您选中此处，当下次用户使用相同的附件名称打印时将返回以前的报表。
base,help,"base.language.import,overwrite",0,"If you enable this option, existing translations (including custom ones) will be overwritten and replaced by those in this file","选中此项时, 上传文件中的翻译项会替换掉系统中对应的翻译项(包括用户自定义的)."
base,help,"ir.ui.menu,groups_id",0,"If you have groups, the visibility of this menu will be based on these groups. If this field is empty, Odoo will compute visibility based on the related object's read access.","If you have groups, the visibility of this menu will be based on these groups. If this field is empty, Odoo will compute visibility based on the related object's read access."
base,help,"ir.model.access,active",0,"If you uncheck the active field, it will disable the ACL without deleting it (if you delete a native ACL, it will be re-created when you reload the module.",如果你不选中“有效”字段，将停用这条ACL而无需删除（如果你删除了，将在重新装入模块的时候被重建）。
base,help,"ir.rule,active",0,"If you uncheck the active field, it will disable the record rule without deleting it (if you delete a native record rule, it may be re-created when you reload the module.",如果你为选中有效（ active  ）字段，将 禁用该记录而无需删除（如果你真正删除了一条记录规则， 可能在你重新安装模块时被重建）
base,view,base.module.upgrade,base.view_base_module_upgrade,"If you wish to cancel the process, press the cancel button below","If you wish to cancel the process, press the cancel button below"
base,field,"res.country,image",0,Image,图像
base,field,"res.partner,image",0,Image,图像
base,view,base.module.upgrade,base.view_base_module_upgrade,Impacted Modules,Impacted Modules
base,field,"ir.sequence,implementation",0,Implementation,Implementation
base,model,"ir.ui.menu,name",base.menu_import_crm,Import & Synchronize,导入并同步
base,model,"ir.ui.menu,name",base.menu_translation_export,Import / Export,导入/导出
base,view,base.language.import,base.view_base_import_language,Import Translation,导入翻译
base,model,"ir.actions.act_window,name",base.action_view_base_import_language,Import Translation,导入翻译
base,model,"ir.ui.menu,name",base.menu_view_base_import_language,Import Translation,导入翻译
base,view,ir.model,base.view_model_search,In Memory,在内存里
base,field,"ir.model,modules",0,In Modules,在模块中
base,field,"ir.model.fields,modules",0,In Modules,在模块中
base,view,workflow.activity,base.view_workflow_activity_form,Incoming Transitions,转入迁移
base,field,"workflow.activity,in_transitions",0,Incoming Transitions,转入迁移
base,constraint,ir.actions.server,0,Incorrect Write Record Expression,Incorrect Write Record Expression
base,field,"ir.sequence,number_increment",0,Increment Number,编号增量
base,code,addons/base/ir/ir_sequence.py,134,Increment number must not be zero.,增量数字必须是非0的。
base,code,addons/base/ir/ir_sequence.py,160,Increment number must not be zero.,增量数字必须是非0的。
base,model,"res.country,name",base.in,India,印度
base,model,"ir.module.module,shortdesc",base.module_l10n_in,Indian - Accounting,Indian - Accounting
base,model,"ir.module.module,shortdesc",base.module_l10n_in_hr_payroll,Indian Payroll,印度工资
base,model,"res.country,name",base.id,Indonesia,印度尼西亚
base,selection,"base.language.install,lang",0,Indonesian / Bahasa Indonesia,印尼语 / Bahasa Indonesia
base,view,ir.cron,base.ir_cron_view,Information,信息
base,field,"ir.model,info",0,Information,信息
base,view,ir.module.module,base.module_form,Information,信息
base,view,res.partner.bank,base.view_partner_bank_form,Information About the Bank,关于该银行的信息
base,view,ir.ui.view,base.view_view_search,Inherit,Inherit
base,field,"ir.ui.view,inherit_children_ids",0,Inherit Views,Inherit Views
base,view,res.groups,base.view_groups_form,Inherited,继承
base,field,"ir.ui.view,inherit_id",0,Inherited View,继承视图
base,view,ir.ui.view,base.view_view_form,Inherited Views,Inherited Views
base,field,"ir.model,inherited_model_ids",0,Inherited models,Inherited models
base,field,"res.groups,implied_ids",0,Inherits,继承
base,field,"ir.model.data,date_init",0,Init Date,初始日期
base,model,"ir.module.module,shortdesc",base.module_base_setup,Initial Setup Tools,初始化设置工具
base,field,"ir.model.constraint,date_init",0,Initialization Date,初始化日期
base,field,"ir.model.relation,date_init",0,Initialization Date,初始化日期
base,selection,"ir.actions.act_window,target",0,Inline Edit,行内编辑
base,selection,"ir.actions.act_window,target",0,Inline View,内嵌的视图
base,code,addons/base/module/module.py,440,Install,安装
base,view,ir.module.module,base.module_form,Install,安装
base,view,ir.module.module,base.module_view_kanban,Install,安装
base,model,"ir.model,name",base.model_base_language_install,Install Language,Install Language
base,view,res.config.installer,base.res_config_installer,Install Modules,安装模块
base,view,ir.module.module,base.module_view_kanban,Installed,已安装的模块
base,view,ir.module.module,base.view_module_filter,Installed,已安装的模块
base,selection,"ir.module.module,state",0,Installed,已安装的模块
base,view,ir.module.module,base.module_form,Installed Features,Installed Features
base,field,"ir.module.module,latest_version",0,Installed Version,已安装版本
base,field,"workflow.workitem,inst_id",0,Instance,实例
base,model,"ir.actions.act_window,name",base.action_workflow_instance_form,Instances,实例
base,model,"ir.ui.menu,name",base.menu_workflow_instance,Instances,实例
base,model,"ir.module.module,shortdesc",base.module_im_chat,Instant Messaging,Instant Messaging
base,model,"ir.module.module,description",base.module_bus,"Instant Messaging Bus allow you to send messages to users, in live.","Instant Messaging Bus allow you to send messages to users, in live."
base,selection,"ir.property,type",0,Integer,整数
base,view,ir.rule,base.view_rule_form,Interaction between rules,规则间的联动
base,view,res.partner,base.view_partner_form,Internal Notes,内部备注
base,field,"ir.cron,interval_number",0,Interval Number,间隔号码
base,field,"ir.cron,interval_type",0,Interval Unit,间隔单位
base,model,"ir.module.module,shortdesc",base.module_report_intrastat,Intrastat Reporting,内部统计报告
base,report,ir.module.reference,0,Introspection report on objects,对象自身信息
base,selection,"base.language.install,lang",0,Inuktitut / ᐃᓄᒃᑎᑐᑦ,因纽特语
base,code,addons/base/res/res_bank.py,189,Invalid Bank Account Type Name format.,无效的银行账户名称格式。
base,code,addons/base/ir/ir_model.py,92,Invalid Search Criteria,无效的搜索条件
base,constraint,ir.cron,0,Invalid arguments,无效的参数
base,code,addons/base/res/res_users.py,858,"Invalid context default_groups_ref value (model.name_id) : ""%s""","Invalid context default_groups_ref value (model.name_id) : ""%s"""
base,code,addons/base/res/res_users.py,858,Invalid context value,Invalid context value
base,code,addons/base/ir/ir_fields.py,302,Invalid database id '%s' for the field '%%(field)s',非法的database id '%s' 在字段'%%(field)s'
base,constraint,res.lang,0,"Invalid date/time format directive specified. Please refer to the list of allowed directives, displayed when you edit a language.",日期、时间格式不正确。请参照您的语言设置中的日期/时间格式输入。
base,sql_constraint,ir.ui.view,0,"Invalid inheritance mode: if the mode is 'extension', the view must extend an other view","Invalid inheritance mode: if the mode is 'extension', the view must extend an other view"
base,code,addons/base/ir/ir_actions.py,227,Invalid model name in the action definition.,动作定义中使用了无效的模式名称。
base,code,addons/base/ir/ir_ui_view.py,476,Invalid position attribute: '%s',Invalid position attribute: '%s'
base,code,addons/base/ir/ir_sequence.py,260,Invalid prefix or suffix for sequence '%s',序列 '%s' 的前缀或者后缀不正确
base,constraint,ir.ui.view,0,Invalid view definition,Invalid view definition
base,model,"ir.module.category,name",base.module_category_generic_modules_inventory_control,Inventory Control,盘点控制
base,model,"ir.module.module,summary",base.module_stock,"Inventory, Logistic, Storage",库存，物流，存储
base,model,"ir.module.module,summary",base.module_stock_account,"Inventory, Logistic, Valuation, Accounting","Inventory, Logistic, Valuation, Accounting"
base,selection,"res.partner,type",0,Invoice,开发票
base,model,"ir.module.module,shortdesc",base.module_stock_invoice_directly,Invoice Picking Directly,根据装箱单开发票
base,model,"ir.module.module,shortdesc",base.module_hr_timesheet_invoice,Invoice on Timesheets,按工时开发票
base,model,"ir.ui.menu,name",base.menu_invoiced,Invoicing,开票
base,model,"ir.module.category,name",base.module_category_account_voucher,Invoicing & Payments,发票 & 付款
base,model,"ir.module.module,shortdesc",base.module_sale_journal,Invoicing Journals,开票日记账
base,model,"ir.module.module,shortdesc",base.module_stock_invoicing_type,Invoicing type on pickings,Invoicing type on pickings
base,model,"res.country,name",base.ir,Iran,伊朗
base,model,"res.country,name",base.iq,Iraq,伊拉克
base,model,"res.country,name",base.ie,Ireland,爱尔兰
base,field,"res.partner,is_company",0,Is a Company,是一个公司
base,view,res.partner,base.view_partner_form,Is a Company?,是一个公司？
base,view,res.partner,base.view_partner_simple_form,Is a Company?,是一个公司？
base,model,"res.country,name",base.im,Isle of Man,Isle of Man
base,model,"res.country,name",base.il,Israel,以色列
base,model,"ir.module.module,shortdesc",base.module_project_issue,Issue Tracking,议题追踪
base,selection,"base.language.install,lang",0,Italian / Italiano,意大利语 / Italiano
base,model,"res.country,name",base.it,Italy,意大利
base,model,"ir.module.module,shortdesc",base.module_l10n_it,Italy - Accounting,意大利——会计支持
base,model,"res.country,name",base.ci,Ivory Coast (Cote D'Ivoire),科特迪瓦
base,model,"res.country,name",base.jm,Jamaica,牙买加
base,model,"res.country,name",base.jp,Japan,日本
base,selection,"base.language.install,lang",0,Japanese / 日本語,日语 / 日本語
base,model,"res.country,name",base.je,Jersey,泽西岛
base,model,"ir.module.module,shortdesc",base.module_hr_job_categories,Job Categories,Job Categories
base,model,"ir.module.module,summary",base.module_website_hr_recruitment,Job Descriptions And Application Forms,Job Descriptions And Application Forms
base,model,"ir.module.module,shortdesc",base.module_hr_job_hierarchy,Job Hierarchy,Job Hierarchy
base,field,"res.partner,function",0,Job Position,工作岗位
base,model,"ir.module.module,shortdesc",base.module_website_hr_recruitment,Jobs,工作
base,model,"ir.module.module,shortdesc",base.module_analytic_user_function,Jobs on Contracts,劳动合同
base,model,"ir.module.module,summary",base.module_hr,"Jobs, Departments, Employees Details",职位，部门，员工信息
base,model,"ir.module.module,summary",base.module_hr_recruitment,"Jobs, Recruitment, Applications, Job Interviews, Surveys","Jobs, Recruitment, Applications, Job Interviews, Surveys"
base,field,"workflow.activity,join_mode",0,Join Mode,合并模式
base,model,"res.country,name",base.jo,Jordan,约旦
base,model,"ir.module.module,shortdesc",base.module_procurement_jit,Just In Time Scheduling,及时（JIT）生产计划管理
base,model,"ir.module.module,shortdesc",base.module_procurement_jit_stock,Just In Time Scheduling with Stock,Just In Time Scheduling with Stock
base,selection,"ir.actions.act_window.view,view_mode",0,Kanban,看板
base,view,ir.ui.view,base.view_view_search,Kanban,看板
base,selection,"ir.ui.view,type",0,Kanban,看板
base,model,"res.country,name",base.kz,Kazakhstan,哈萨克斯坦
base,model,"res.country,name",base.ke,Kenya,肯尼亚
base,view,ir.config_parameter,base.view_ir_config_search,Key,关键字
base,field,"ir.config_parameter,key",0,Key,关键字
base,sql_constraint,ir.config_parameter,0,Key must be unique.,键值必须唯一。
base,field,"workflow.activity,kind",0,Kind,类别
base,model,"res.country,name",base.ki,Kiribati,基里巴斯
base,selection,"base.language.install,lang",0,Klingon,克林贡文
base,model,"ir.module.category,name",base.module_category_knowledge_management,Knowledge,知识管理
base,model,"ir.module.module,shortdesc",base.module_knowledge,Knowledge Management System,知识管理系统
base,model,"ir.module.module,description",base.module_l10n_si,Kontni načrt za gospodarske družbe,Kontni načrt za gospodarske družbe
base,selection,"base.language.install,lang",0,Korean (KP) / 한국어 (KP),Korean (KP) / 한국어 (KP)
base,selection,"base.language.install,lang",0,Korean (KR) / 한국어 (KR),Korean (KR) / 한국어 (KR)
base,model,"res.country,name",base.kw,Kuwait,科威特
base,model,"res.country,name",base.kg,Kyrgyz Republic (Kyrgyzstan),吉尔吉斯斯坦
base,model,"ir.actions.report.xml,name",base.res_partner_address_report,Labels,标签打印
base,model,"ir.module.module,shortdesc",base.module_hr_labour_union,Labour Union,Labour Union
base,model,"ir.module.module,summary",base.module_stock_landed_costs,Landed Costs,到岸成本
base,field,"base.language.export,lang",0,Language,语言
base,field,"base.language.install,lang",0,Language,语言
base,field,"base.update.translations,lang",0,Language,语言
base,field,"ir.translation,lang",0,Language,语言
base,view,res.lang,base.res_lang_search,Language,语言
base,field,"res.partner,lang",0,Language,语言
base,model,"ir.model,name",base.model_base_language_import,Language Import,语言导入
base,model,"ir.module.module,shortdesc",base.module_hr_language,Language Management,Language Management
base,field,"base.language.import,name",0,Language Name,语言名
base,code,addons/base/module/wizard/base_language_install.py,53,Language Pack,语言包
base,sql_constraint,ir.translation,0,Language code of translation item must be among known languages,翻译项的语言编码必须是已知的语言之一
base,model,"ir.actions.act_window,name",base.res_lang_act_window,Languages,语言
base,model,"ir.model,name",base.model_res_lang,Languages,语言
base,model,"ir.ui.menu,name",base.menu_res_lang_act_window,Languages,语言
base,view,res.lang,base.res_lang_form,Languages,语言
base,view,res.lang,base.res_lang_search,Languages,语言
base,view,res.lang,base.res_lang_tree,Languages,语言
base,selection,"base.language.install,lang",0,Lao / ພາສາລາວ,Lao / ພາສາລາວ
base,model,"res.country,name",base.la,Laos,老挝
base,field,"ir.ui.view,write_date",0,Last Modification Date,Last Modification Date
base,field,"ir.attachment,write_uid",0,Last Modification User,最近修改用户
base,field,"base.language.export,write_uid",0,Last Updated by,最后更新
base,field,"base.language.import,write_uid",0,Last Updated by,最后更新
base,field,"base.language.install,write_uid",0,Last Updated by,最后更新
base,field,"base.module.configuration,write_uid",0,Last Updated by,最后更新
base,field,"base.module.update,write_uid",0,Last Updated by,最后更新
base,field,"base.module.upgrade,write_uid",0,Last Updated by,最后更新
base,field,"base.update.translations,write_uid",0,Last Updated by,最后更新
base,field,"change.password.user,write_uid",0,Last Updated by,最后更新
base,field,"change.password.wizard,write_uid",0,Last Updated by,最后更新
base,field,"ir.actions.act_url,write_uid",0,Last Updated by,最后更新
base,field,"ir.actions.act_window,write_uid",0,Last Updated by,最后更新
base,field,"ir.actions.act_window.view,write_uid",0,Last Updated by,最后更新
base,field,"ir.actions.act_window_close,write_uid",0,Last Updated by,最后更新
base,field,"ir.actions.actions,write_uid",0,Last Updated by,最后更新
base,field,"ir.actions.client,write_uid",0,Last Updated by,最后更新
base,field,"ir.actions.report.xml,write_uid",0,Last Updated by,最后更新
base,field,"ir.actions.server,write_uid",0,Last Updated by,最后更新
base,field,"ir.actions.todo,write_uid",0,Last Updated by,最后更新
base,field,"ir.config_parameter,write_uid",0,Last Updated by,最后更新
base,field,"ir.cron,write_uid",0,Last Updated by,最后更新
base,field,"ir.default,write_uid",0,Last Updated by,最后更新
base,field,"ir.exports,write_uid",0,Last Updated by,最后更新
base,field,"ir.exports.line,write_uid",0,Last Updated by,最后更新
base,field,"ir.fields.converter,write_uid",0,Last Updated by,最后更新
base,field,"ir.filters,write_uid",0,Last Updated by,最后更新
base,field,"ir.logging,write_uid",0,Last Updated by,最后更新
base,field,"ir.mail_server,write_uid",0,Last Updated by,最后更新
base,field,"ir.model,write_uid",0,Last Updated by,最后更新
base,field,"ir.model.access,write_uid",0,Last Updated by,最后更新
base,field,"ir.model.constraint,write_uid",0,Last Updated by,最后更新
base,field,"ir.model.data,write_uid",0,Last Updated by,最后更新
base,field,"ir.model.fields,write_uid",0,Last Updated by,最后更新
base,field,"ir.model.relation,write_uid",0,Last Updated by,最后更新
base,field,"ir.module.category,write_uid",0,Last Updated by,最后更新
base,field,"ir.module.module,write_uid",0,Last Updated by,最后更新
base,field,"ir.module.module.dependency,write_uid",0,Last Updated by,最后更新
base,field,"ir.property,write_uid",0,Last Updated by,最后更新
base,field,"ir.rule,write_uid",0,Last Updated by,最后更新
base,field,"ir.sequence,write_uid",0,Last Updated by,最后更新
base,field,"ir.sequence.type,write_uid",0,Last Updated by,最后更新
base,field,"ir.server.object.lines,write_uid",0,Last Updated by,最后更新
base,field,"ir.ui.menu,write_uid",0,Last Updated by,最后更新
base,field,"ir.ui.view,write_uid",0,Last Updated by,最后更新
base,field,"ir.ui.view.custom,write_uid",0,Last Updated by,最后更新
base,field,"ir.values,write_uid",0,Last Updated by,最后更新
base,field,"multi_company.default,write_uid",0,Last Updated by,最后更新
base,field,"osv_memory.autovacuum,write_uid",0,Last Updated by,最后更新
base,field,"res.bank,write_uid",0,Last Updated by,最后更新
base,field,"res.company,write_uid",0,Last Updated by,最后更新
base,field,"res.config,write_uid",0,Last Updated by,最后更新
base,field,"res.config.installer,write_uid",0,Last Updated by,最后更新
base,field,"res.config.settings,write_uid",0,Last Updated by,最后更新
